id_accidente,fecha,d_a,gravedad,peaton,automovil,campaero,camioneta,micro,buseta,bus,camion,volqueta,moto,bicicleta,otro,via_1,barrio,entidad,id_comuna,nombrecomuna,propietario_de_veh_culo,diurnio_nocturno,hora_restriccion_moto
400,2012-08-02 21:15:00,Miercoles,Con Heridos,0,1,1,0,0,0,0,0,0,1,0,0,CARRERA,San Alonso,AGENTES DTB,C13, ORIENTAL,Empresa,Nocturno,Sin restricción
401,2012-08-02 13:30:00,Miercoles,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,1,CARRERA,Comuneros,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
402,2012-08-02 15:40:00,Miercoles,Con Heridos,1,1,0,0,0,0,0,0,0,0,0,0,DIAGONAL,Provenza,AGENTES DTB,C10, PROVENZA,Empresa,Diurno,No aplica
403,2012-09-02 06:30:00,Jueves,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Garcia Rovira,AGENTES DTB,C15, CENTRO,Empresa,Diurno,Sin restricción
404,2012-09-02 12:45:00,Jueves,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,San Alonso,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,Sin restricción
405,2012-09-02 06:50:00,Jueves,Con Heridos,0,0,1,0,0,0,0,0,0,1,0,0,AUTOPISTA GIRÓN,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Diurno,Sin restricción
406,2012-09-02 12:25:00,Jueves,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CALLE,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
407,2012-09-02 17:00:00,Jueves,Solo Daños,0,0,1,0,0,0,0,0,0,1,0,0,CALLE,Provenza,AGENTES DTB,C10, PROVENZA,Empresa,Diurno,Sin restricción
408,2012-09-02 19:15:00,Jueves,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Nocturno,No aplica
409,2012-09-02 12:10:00,Jueves,Solo Daños,0,0,0,1,0,1,0,0,0,0,0,0,AVENIDA Q SECA,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
410,2012-10-02 18:30:00,Viernes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Diamante I,AGENTES DTB,C09, LA PEDREGOSA,Empresa,Nocturno,No aplica
411,2012-10-02 11:49:00,Viernes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,El Prado,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,Sin restricción
412,2012-10-02 07:10:00,Viernes,Con Heridos,0,0,1,0,0,0,0,0,0,1,0,0,AUTOPISTA GIRÓN,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Diurno,Sin restricción
413,2012-10-02 11:40:00,Viernes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Manzanares,AGENTES DTB,C17, MUTIS,Empresa,Diurno,Sin restricción
414,2012-10-02 16:50:00,Viernes,Solo Daños,0,1,0,0,0,0,0,0,1,0,0,0,CALLE,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
415,2012-10-02 07:00:00,Viernes,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CALLE,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Empresa,Diurno,Sin restricción
416,2012-10-02 14:00:00,Viernes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Antonia Santos Centro,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,No aplica
417,2012-10-02 19:40:00,Viernes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Mutis,AGENTES DTB,C17, MUTIS,Empresa,Nocturno,Sin restricción
418,2012-10-02 16:30:00,Viernes,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,1,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
419,2012-10-02 19:15:00,Viernes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,San Alonso,AGENTES DTB,C13, ORIENTAL,Empresa,Nocturno,No aplica
420,2012-10-02 15:30:00,Viernes,Con Heridos,0,0,0,0,0,0,1,0,0,1,0,0,CALLE,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,Sin restricción
421,2012-10-02 18:08:00,Viernes,Con Heridos,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,No aplica
422,2012-10-02 02:10:00,Viernes,Con Heridos,0,0,0,0,0,0,0,0,0,1,0,0,CARRERA,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Nocturno,En restricción
423,2012-11-02 23:20:00,Sabado,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Empresa,Nocturno,Sin restricción
424,2012-11-02 22:40:00,Sabado,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CALLE,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Nocturno,Sin restricción
425,2012-11-02 13:00:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Mejoras Publicas,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,Sin restricción
426,2012-11-02 14:10:00,Sabado,Con Heridos,0,0,0,0,0,0,1,0,0,1,0,0,AUTOPISTA GIRÓN,Juan XXIII,AGENTES DTB,C08, SUROCCIDENTE,Empresa,Diurno,Sin restricción
427,2012-11-02 18:30:00,Sabado,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Puerta del Sol,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,No aplica
428,2012-11-02 07:20:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Comuneros,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,Sin restricción
429,2012-11-02 16:00:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Puerta del Sol,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,Sin restricción
430,2012-11-02 20:15:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,CARRERA,Alfonso Lopez,AGENTES DTB,C05, GARCIA ROVIRA,Empresa,Nocturno,No aplica
431,2012-11-02 22:50:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,1,0,0,0,CALLE,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Empresa,Nocturno,No aplica
432,2012-11-02 21:45:00,Sabado,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,DIAGONAL 15,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Empresa,Nocturno,Sin restricción
433,2012-12-02 04:45:00,Domingo,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,TRANSVERSAL METROPOLITANA,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Nocturno,No aplica
434,2012-12-02 20:10:00,Domingo,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Los Pinos,AGENTES DTB,C13, ORIENTAL,Particular,Nocturno,No aplica
435,2012-12-02 09:00:00,Domingo,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,Sin restricción
436,2012-12-02 15:30:00,Domingo,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,La Victoria,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,Sin restricción
437,2012-12-02 06:40:00,Domingo,Con Heridos,0,0,0,1,0,0,0,0,0,1,0,0,ANILLO VIAL,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Diurno,Sin restricción
438,2012-12-02 13:40:00,Domingo,Solo Daños,0,0,1,0,0,0,0,0,0,0,0,0,CALLE,SIN INFORMACION,AGENTES DTB,C25, SIN INFORMACION,Particular,Diurno,No aplica
439,2012-12-02 11:40:00,Domingo,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,SIN INFORMACION,AGENTES DTB,C25, SIN INFORMACION,Empresa,Diurno,No aplica
440,2012-12-02 10:30:00,Domingo,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,CALLE,El Prado,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,No aplica
441,2012-12-02 14:00:00,Domingo,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA GIRÓN,SIN INFORMACION,AGENTES DTB,C25, SIN INFORMACION,Empresa,Diurno,No aplica
442,2012-12-02 16:00:00,Domingo,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,Sin restricción
443,2012-12-02 03:40:00,Domingo,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,DIAGONAL,Provenza,AGENTES DTB,C10, PROVENZA,Empresa,Nocturno,En restricción
444,2012-12-02 02:00:00,Domingo,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,CALLE,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Empresa,Nocturno,No aplica
445,2012-12-02 21:30:00,Domingo,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,SANTA BARBARA,AGENTES DTB,C16, LAGOS DEL CACIQUE,Particular,Nocturno,No aplica
446,2012-02-13 18:30:00,Lunes,Con Heridos,0,0,0,0,0,0,0,0,0,1,1,0,CALLE,La Joya,AGENTES DTB,C05, GARCIA ROVIRA,Empresa,Nocturno,Sin restricción
447,2012-02-13 18:30:00,Lunes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,DIAGONAL 15,Puerta del Sol,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,Sin restricción
448,2012-02-13 10:00:00,Lunes,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,2,ANILLO VIAL,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Diurno,No aplica
449,2012-02-13 19:00:00,Lunes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,ANILLO VIAL,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Nocturno,Sin restricción
450,2012-02-13 06:20:00,Lunes,Con Heridos,0,0,0,0,0,1,0,0,0,1,0,0,AUTOPISTA  NORTE,Norte Bajo,AGENTES DTB,C02, NORORIENTAL,Empresa,Diurno,Sin restricción
451,2012-02-13 12:49:00,Lunes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Quebrada la Iglesia II,AGENTES DTB,C08, SUROCCIDENTE,Empresa,Diurno,Sin restricción
452,2012-02-13 12:40:00,Lunes,Solo Daños,0,0,0,0,0,0,0,0,0,2,0,0,CALLE,Diamante II,AGENTES DTB,C10, PROVENZA,Empresa,Diurno,Sin restricción
453,2012-02-13 11:45:00,Lunes,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,AVENIDA,SIN INFORMACION,AGENTES DTB,C25, SIN INFORMACION,Empresa,Diurno,No aplica
454,2012-02-13 12:30:00,Lunes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Mutis,AGENTES DTB,C17, MUTIS,Empresa,Diurno,Sin restricción
455,2012-02-13 18:20:00,Lunes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Nocturno,No aplica
456,2012-02-13 03:45:00,Lunes,Con Heridos,0,0,0,0,1,0,0,0,0,1,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Nocturno,En restricción
457,2012-02-14 11:20:00,Martes,Con Heridos,0,2,0,0,0,0,0,0,0,1,0,0,CALLE,Bolarqui,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,Sin restricción
458,2012-02-14 17:15:00,Martes,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA,Puerta del Sol,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
459,2012-02-14 18:40:00,Martes,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,BOULEVAR SANTANDER,Comuneros,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Nocturno,Sin restricción
460,2012-02-14 09:45:00,Martes,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,AVENIDA  EL JARDIN,Pan de Azucar,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
461,2012-02-14 18:40:00,Martes,Solo Daños,0,3,0,0,0,0,0,0,0,0,0,0,CALLE,Alfonso Lopez,AGENTES DTB,C05, GARCIA ROVIRA,Empresa,Nocturno,No aplica
462,2012-02-14 15:15:00,Martes,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,DIAGONAL 15,La Concordia,AGENTES DTB,C06, LA CONCORDIA,Empresa,Diurno,Sin restricción
463,2012-02-14 17:50:00,Martes,Con Heridos,1,1,0,0,0,0,0,0,0,0,0,0,CALLE,La Aurora,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,No aplica
464,2012-02-14 20:45:00,Martes,Solo Daños,0,0,0,0,1,0,0,0,0,2,0,0,CARRERA,Garcia Rovira,AGENTES DTB,C15, CENTRO,Empresa,Nocturno,Sin restricción
465,2012-02-14 17:10:00,Martes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
466,2012-02-14 14:00:00,Martes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Mutis,AGENTES DTB,C17, MUTIS,Empresa,Diurno,Sin restricción
467,2012-02-14 08:26:00,Martes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AVENIDA  GONZALEZ VALENCIA,Nuevo Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
468,2012-02-14 13:40:00,Martes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,Sin restricción
469,2012-02-15 11:00:00,Miercoles,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA,San Alonso,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,No aplica
470,2012-02-15 17:00:00,Miercoles,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Diurno,Sin restricción
471,2012-02-15 16:30:00,Miercoles,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CARRERA,SIN INFORMACION,AGENTES DTB,C25, SIN INFORMACION,Empresa,Diurno,Sin restricción
472,2012-02-15 07:50:00,Miercoles,Con Heridos,0,0,0,1,0,0,0,0,0,1,0,0,CARRERA,San Alonso,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,Sin restricción
473,2012-02-15 12:20:00,Miercoles,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
474,2012-02-15 13:40:00,Miercoles,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,TRANSVERSAL ORIENTAL,SIN INFORMACION,AGENTES DTB,C25, SIN INFORMACION,Empresa,Diurno,Sin restricción
475,2012-02-15 15:00:00,Miercoles,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CALLE,Campo Hermoso,AGENTES DTB,C05, GARCIA ROVIRA,Empresa,Diurno,No aplica
476,2012-02-15 15:24:00,Miercoles,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,DIAGONAL 15,La Concordia,AGENTES DTB,C06, LA CONCORDIA,Empresa,Diurno,Sin restricción
477,2012-02-15 12:00:00,Miercoles,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CALLE,La Aurora,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,Sin restricción
478,2012-02-15 15:40:00,Miercoles,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CARRERA,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,Sin restricción
479,2012-02-16 06:00:00,Jueves,Solo Daños,0,0,0,0,0,0,0,0,0,2,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Empresa,Nocturno,Sin restricción
480,2012-02-16 11:20:00,Jueves,Solo Daños,0,0,0,0,0,0,0,0,0,2,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Diurno,Sin restricción
481,2012-02-16 02:35:00,Jueves,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Alvarez,AGENTES DTB,C13, ORIENTAL,Empresa,Nocturno,No aplica
482,2012-02-16 20:30:00,Jueves,Solo Daños,0,0,0,1,0,0,0,0,0,0,0,0,CALLE 45 VIA CHIMITA,La Estrella,AGENTES DTB,C05, GARCIA ROVIRA,Particular,Nocturno,No aplica
483,2012-02-16 06:15:00,Jueves,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,BOULEVAR BOLIVAR,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,Sin restricción
484,2012-02-16 12:40:00,Jueves,Solo Daños,0,0,1,0,0,0,0,1,0,0,0,0,CALLE,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
485,2012-02-16 14:50:00,Jueves,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Puerta del Sol,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
486,2012-02-16 15:40:00,Jueves,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Puerta del Sol,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
487,2012-02-16 17:30:00,Jueves,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,CALLE,La Concordia,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,No aplica
488,2012-02-16 08:40:00,Jueves,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Antonia Santos Centro,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,Sin restricción
489,2012-02-16 13:00:00,Jueves,Con Heridos,0,0,0,0,1,0,0,0,0,1,0,0,CARRERA,Mutis,AGENTES DTB,C17, MUTIS,Empresa,Diurno,Sin restricción
